User Name,Session Code,Trial Code,Unix Timestamp,Time Elapsed,Speed,X,Y,Z,Pitch,Yaw,Roll,Heading (Degrees),Heading (Cardinal),Vehicle
nick,p1ImZ273,GhE6rEWk,1725725045,18.0,39.87427871473178,131.37376403808594,-203.0315399169922,0.00043819425627589226,-0.10110045224428177,-178.69810485839844,-0.34173575043678284,-178.69810485839844,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725046,18.51,38.51319440071062,122.48906707763672,-203.43673706054688,0.0004512405430432409,-0.040154680609703064,-175.84231567382812,-0.29974365234375,-175.84231567382812,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725046,19.01,41.329867390431794,113.61405181884766,-204.17947387695312,0.0032221602741628885,0.25454747676849365,-175.00335693359375,-0.2360229343175888,-175.00335693359375,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725047,19.54,45.565812702699226,103.42296600341797,-204.90737915039062,0.00034706114092841744,0.19502921402454376,-177.08595275878906,0.2122429460287094,-177.08595275878906,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725048,20.07,49.07951563549376,91.04664611816406,-205.24826049804688,-0.00031379697611555457,0.1471291035413742,179.2637481689453,0.380547434091568,179.2637481689453,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725048,20.52,49.89582875720211,81.3118896484375,-205.0802459716797,0.0005204773042351007,0.032641470432281494,178.5642547607422,0.1549348682165146,178.5642547607422,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725048,21.01,47.834434797683656,70.4926986694336,-204.990478515625,0.00043579100747592747,-0.10373007506132126,-178.87672424316406,-0.2799377143383026,-178.87672424316406,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725049,21.51,45.4308416871479,61.06597900390625,-205.2016143798828,0.0004302597080823034,-0.11538238078355789,-178.61770629882812,-0.061645496636629105,-178.61770629882812,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725049,22.01,43.40363963680799,51.24484634399414,-205.26541137695312,0.0004384612839203328,-0.08162758499383926,179.01983642578125,0.23625746369361877,179.01983642578125,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725050,22.5,46.564451744601975,40.15631866455078,-205.11302185058594,0.0005035400390625,0.1593414694070816,179.73048400878906,-0.0711669772863388,179.73048400878906,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725050,23.0,49.35260133709028,29.71830177307129,-205.19171142578125,0.0004811096005141735,0.15996302664279938,-178.0847625732422,-0.29559326171875,-178.0847625732422,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725051,23.56,51.5688318656413,18.118316650390625,-205.84197998046875,0.0004796218709088862,0.09120351076126099,-174.62890625,-0.4272155463695526,-174.62890625,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725052,24.04,50.12877421388181,7.128547668457031,-206.7952880859375,0.000444869976490736,-0.060119323432445526,-175.70335388183594,0.06873642653226852,-175.70335388183594,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725052,24.52,47.9753511759186,-3.3968493938446045,-207.38848876953125,0.0004284667957108468,-0.11511600017547607,-178.81451416015625,0.3964028060436249,-178.81451416015625,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725052,25.01,45.41637055338259,-13.481654167175293,-207.49325561523438,0.00042888641473837197,-0.11556679755449295,179.6131591796875,0.22393003106117249,179.6131591796875,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725053,25.5,42.797012672028025,-24.133502960205078,-207.56982421875,0.00043434143299236894,-0.1076027974486351,-178.14305114746094,-0.2485046535730362,-178.14305114746094,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725054,26.06,40.44693732876473,-33.647403717041016,-208.0889434814453,0.0004329299845267087,-0.10168102383613586,-175.7654266357422,-0.20639032125473022,-175.7654266357422,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725054,26.56,38.553534192445035,-42.463523864746094,-208.56993103027344,0.00044086456182412803,-0.07778902351856232,-178.64361572265625,0.3093324601650238,-178.64361572265625,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725054,27.0,36.63937092325768,-49.82798385620117,-208.4207305908203,0.00044113158946856856,-0.06485264003276825,175.3611602783203,0.6840201020240784,175.3611602783203,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725055,27.5,38.784951831176116,-58.122039794921875,-207.23033142089844,0.0004801178292836994,0.08416841924190521,167.2366180419922,0.8711910247802734,167.2366180419922,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725055,28.02,41.54189342927647,-66.91696166992188,-204.46734619140625,0.0004919052589684725,0.11097007989883423,155.10858154296875,1.3873121738433838,155.10858154296875,S,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725056,28.51,38.9456242296782,-75.07081604003906,-199.27415466308594,0.0004241944698151201,-0.09353943914175034,134.77699279785156,2.154121160507202,134.77699279785156,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725057,29.06,34.78937729540787,-80.16922760009766,-192.61195373535156,0.000395965704228729,-0.17580905556678772,115.31755065917969,2.1298227310180664,115.31755065917969,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725057,29.51,33.787144706028414,-82.58354187011719,-185.6758575439453,0.0004542542155832052,-0.0090978117659688,101.90845489501953,1.4017748832702637,101.90845489501953,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725057,30.02,37.17158840368325,-83.69197845458984,-177.6911163330078,0.0005002975813113153,0.139219731092453,93.40833282470703,0.8691762089729309,93.40833282470703,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725058,30.5,40.55074370420879,-83.86331176757812,-169.99093627929688,0.0005020141252316535,0.17119185626506805,88.69093322753906,0.5735509395599365,88.69093322753906,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725058,31.01,39.5586546608381,-83.74906158447266,-160.80628967285156,0.0004475784080568701,-0.055543094873428345,90.39252471923828,-0.1438903659582138,90.39252471923828,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725059,31.51,37.06985097588373,-84.05418395996094,-152.1971893310547,0.00042564389877952635,-0.12975992262363434,94.27071380615234,-0.4014282822608948,94.27071380615234,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725059,32.01,36.66480835664017,-84.7814712524414,-144.1812744140625,-0.011702002957463264,-0.151090607047081,96.15892028808594,-0.22622676193714142,96.15892028808594,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725060,32.52,39.76880957710168,-85.88713073730469,-134.74691772460938,-0.03652503713965416,-0.014896641485393047,96.84407043457031,-0.02645874209702015,96.84407043457031,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725060,33.02,43.563957010765215,-86.77173614501953,-125.49542999267578,-0.058241844177246094,-0.16116513311862946,93.77439880371094,0.1896928995847702,93.77439880371094,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725061,33.51,47.41682949325275,-87.24571228027344,-115.40245056152344,-0.188124880194664,-0.7531375885009766,90.85344696044922,0.3560267686843872,90.85344696044922,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725061,34.01,49.0763613263646,-87.21520233154297,-104.55460357666016,-0.41106823086738586,-1.2930912971496582,87.95597076416016,0.42866140604019165,87.95597076416016,E,Dodge Charger 2020
nick,p1ImZ273,GhE6rEWk,1725725062,34.52,46.76830797318356,-86.84114074707031,-93.60945892333984,-0.6625022888183594,-1.3599861860275269,88.11573028564453,0.08332570642232895,88.11573028564453,E,Dodge Charger 2020
